LOCATION,Anxiety_disorders,Attention_deficit_hyperactivity_disorder,Autism_spectrum_disorders,Bipolar_disorder,Conduct_disorder,Depressive_disorders,Eating_disorders,Idiopathic_developmental_intellectual_disability,Mental_disorders,Other_mental_disorders,Schizophrenia,Pays_code_iso3,Surpoids enfants <5 ans,Dépenses publiques santé,Anémie femmes 15-49 ans,Concentration particules air PM2.5,Aide eau et assainissement,Accès eau potable sûre,Usage combustibles propres,Violences conjugales sur la dernière année,Taux d'homicides,Indicateur nutrition poids/taille,Retard croissance enfants,Accès hygiène de base,Violences conjugales à vie,Déchets domestiques traités,Niveau d'assainissement,Médecins pour 10k habitants,Personnel infirmier densité,Personnel de santé total,Grossesse adolescentes 15-19,Taux de suicides,Dépenses santé catastrophiques 10%,Dépenses santé catastrophiques 25%,Grossesse adolescentes 10-14,Couverture planning familial,Prévalence hépatite B,Décès intoxications,Espérance de vie en bonne santé totale,Espérance de vie en bonne santé femmes,Espérance de vie en bonne santé hommes,Pharmaciens pour 10k,Prévalence tabagisme adultes,Accès eau potable,Accès assainissement amélioré,Mortalité maternelle,Décès liés eau/assainissement,Prévalence VIH,Incidence paludisme,Mortalité maladies non transmissibles,Accidents de la route,Mortalité enfants <5 ans,Couverture vaccin rougeole 2,Décès pollution atmosphérique,Taux mortalité brute,Indice couverture santé,Capacité réponse sanitaire,Couverture vaccin pneumocoque,Taux de mortalité maternelle,Incidence tuberculose,Traitement maladies tropicales,Espérance de vie totale,Espérance de vie femmes,Espérance de vie hommes,Aide santé internationale,Vaccination HPV filles,Traitement troubles alcool,Infections résistantes MRSA,Infections résistantes E.coli,Traitement dépendances drogues,Accès médicaments essentiels,Country Name_gpw,Country Code,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,Country Name_sdg3,IncomeGroup
Ethiopia,462.1847671395639,52.01332897994537,157.25768022574303,93.48048959040388,77.02167350060947,984.4094942692584,25.143629017578164,12.939899293125704,2153.159670259535,105.19040707206958,183.5183011712365,ETH,3.3,5.68,23.1,22.94,336.5,13.0,7.1,27.0,6.7,6.8,35.5,8.0,37.0,3.0,7.0,0.28,12.22,1.43,72.4,6.1,3.48,0.57,0.5,60.6,1.6,1.2,58.8,59.6,58.0,1.47,5.2,50.0,72.0,146.0,40.7,<0.1,109.24,16.8,3.1,46.5,53.0,146.0,27.4,35,69.0,69.0,195.0,17.7,63 060 994,67.8,69.7,66.0,3.98,29.0,,61.8,81.0,,,Éthiopie,ETH,621.845673808133,696.196084806324,745.632433925343,747.968003672674,828.709080522921,905.313159254148,910.947887074508,1011.07332413462,,,Ethiopia,
Fiji,496.4337961937436,37.47056682495062,109.29972263610868,81.63927339023199,57.41772778398519,512.9342979315583,37.06331706279619,27.589813398644683,1671.349718902989,111.3316421814931,200.1695614994768,FJI,7.3,10.33,29.9,8.14,3.2,42.0,54.1,23.0,2.1,4.6,7.2,87.0,52.0,39.9,49.0,1.17,38.52,8.13,31.0,8.3,,,0.0,51.3,0.1,0.2,57.7,58.7,56.7,1.03,27.6,100.0,99.0,66.0,10.8,0.4,,37.9,3.5,29.1,83.0,121.0,14.9,58,55.0,99.0,30.0,5.3,523 954,65.5,67.7,63.5,10.79,68.0,,,,,,Fidji,FJI,5097.53106864695,5363.79026679243,5826.84814459328,6085.41979485376,5950.82866866702,4844.42127154524,4696.17103944634,5405.03006162671,5888.73667332429,6288.39867264416,Fiji,Upper middle income
Finland,550.1932634842262,63.81094813443344,164.04765513166524,135.44431694624333,73.00200608768178,505.19475283134506,127.93547843515366,18.73123424225181,1993.5314930459808,120.52180992241236,234.65002783056767,FIN,4.7,14.82,13.6,6.21,,100.0,100.0,8.0,1.1,1.6,1.7,,23.0,89.5,90.0,9.68,140.13,36.09,3.3,14.6,6.72,0.66,0.0,,0.8,0.4,69.9,71.0,68.8,20.28,22.3,100.0,91.0,3.4,0.8,No data,,9.6,9.5,2.3,92.0,7.0,1.3,≥80 ,85.0,87.0,8.0,4.2,0,81.5,84.1,79.0,,70.0,,1.6,6.7,,,Finlande,FIN,42560.3456767103,43451.2562442158,46085.0174739036,49654.2497035329,48358.1807773701,48828.6846862799,53099.1351400148,50440.560224974,52821.5114340717,53188.6186245158,Finland,High income
France,961.8520897934824,65.66979585905578,160.59159432277224,145.75652965327967,74.84431027035211,695.7745507507581,113.42309884141628,26.26507312069358,2540.3178856912914,119.3295940832086,176.81124899627164,FRA,,15.25,13.1,11.34,,100.0,100.0,5.0,1.0,,,,22.0,86.7,90.0,6.94,94.22,32.81,3.5,16.6,,,,,0.2,0.3,70.1,71.0,69.1,9.34,34.6,98.0,96.0,8.3,3.4,<0.1,,10.2,11.2,4.3,93.0,10.0,2.7,≥80 ,88.0,96.0,7.0,4.7,145,81.9,84.7,79.1,,45.0,,11.2,9.1,,,France,FRA,36702.4323733379,37024.2157133669,38687.1626407164,41418.1766484844,40408.2848574751,39169.8606000707,43725.0999521245,41082.8119320747,44690.9345395117,46150.4876861593,France,High income
Gabon,688.8436547877236,42.18992010496164,130.17916595941116,96.41134802365904,69.8043912697106,1014.2304394711524,45.01116009166179,9.707574627264286,2386.215806626195,109.42833185192676,180.40982043872523,GAB,6.1,9.59,59.9,32.87,0.7,,91.4,22.0,8.0,3.4,13.7,,41.0,,,0.18,23.7,5.21,100.1,7.3,3.83,0.72,2.8,37.3,2.1,0.6,56.3,57.4,55.3,0.77,,95.0,70.0,505.0,17.5,0.79,229.32,18.1,7.9,33.2,,77.0,16.8,49,49.0,,233.0,12.5,978 475,65.1,67.9,62.7,6.1,,,,,,,Gabon,GAB,7047.12654634355,6677.07003901644,6921.73373135624,7624.2775233771,7441.1786472281,6605.80346077904,8181.40914134398,8409.20741452279,8071.39777400455,8218.76307061848,Gabon,Upper middle income
Gambia,810.6489385542449,38.35049846527144,127.482754382878,96.77736077494856,68.75660040933005,606.0638146259956,25.58950722214761,11.288347422591936,2078.288766106094,110.78713058006473,182.5438136686228,GMB,2.7,7.48,46.1,41.4,9.1,48.0,1.6,10.0,7.9,5.1,14.0,13.0,25.0,10.5,28.0,0.03,6.58,0.9,64.8,4.8,0.2,0.03,1.1,41.1,1.6,0.8,55.8,56.1,55.6,0.04,10.5,84.0,84.0,142.0,29.5,0.53,87.51,21.8,0.6,44.1,73.0,224.0,23.7,46,27.0,80.0,354.0,22.0,490 110,64.2,66.3,62.2,11.09,,,,,,,Gambie,GMB,619.536364296461,650.056501323611,642.522641296331,696.219806960615,738.186751987483,720.335143352133,781.890925169531,836.244875582631,888.157407441902,908.525674150965,"Gambia, The",Low income
Georgia,417.2278965135324,24.86316387879426,118.06579099139184,102.66887930277927,69.45762967183317,715.7633949068187,40.66019213471651,58.06656649665735,1842.3951266544568,110.37867360487112,185.2429391530628,GEO,4.1,10.54,30.2,20.85,38.7,69.0,93.2,3.0,1.9,0.6,4.7,92.0,10.0,50.2,24.0,7.74,59.67,56.42,21.8,5.1,31.41,8.86,0.1,51.3,0.1,1.1,62.5,65.3,59.6,0.92,31.8,100.0,88.0,55.0,3.3,0.14,,22.1,15.5,9.2,86.0,92.0,5.3,68,60.0,86.0,20.0,12.7,31,71.2,75.6,66.9,1.1,40.0,,28.3,46.5,,,Géorgie,GEO,4086.6223465965,4143.40125686315,4418.75206546679,4804.0546040444,4741.2832715876,4300.85701291207,5083.60695484577,6729.84659930283,8283.66960652261,9193.66366361489,Georgia,Upper middle income
Germany,664.3242726980491,16.80353181076473,169.00029807164697,122.98459031011856,73.40581254008416,798.6495535304052,93.32539272937002,26.45134406749964,2269.27108898079,120.61269399334888,183.713599229502,DEU,3.3,20.46,14.0,11.15,,100.0,100.0,5.0,0.9,0.5,2.2,,21.0,99.1,97.0,8.48,122.49,45.34,5.9,12.9,,,0.1,,0.2,0.4,68.9,69.4,68.4,6.71,21.3,96.0,91.0,4.8,3.2,No data,,11.6,11.2,3.7,93.0,15.0,2.3,≥80 ,85.0,82.0,4.0,3.3,199,80.5,82.9,78.1,,54.0,,4.4,9.4,,,Allemagne,DEU,41911.0109851054,42961.0356905775,45526.5999576533,48874.8595028454,47623.8656074829,47379.765194548,52265.6541620571,49686.1154582583,53940.4073447462,55800.2194549412,Germany,High income
Ghana,587.6287575238737,38.58965617819659,134.3067841140895,96.86047443210536,69.34752702195244,875.9542239384677,32.7120598874257,11.486475379477286,2141.565511566582,110.51528094549462,184.1642721454985,GHA,1.8,7.41,36.0,50.42,87.5,44.0,32.8,10.0,5.9,5.8,15.6,42.0,24.0,15.5,16.0,0.07,41.1,2.66,63.0,5.3,1.33,0.11,2.0,49.0,2.1,0.9,57.9,58.9,56.9,1.73,3.4,88.0,95.0,129.0,25.2,0.56,193.9,22.2,4.4,37.1,78.0,191.0,21.2,48,52.0,96.0,234.0,25.9,9 918 507,66.1,68.6,63.7,6.11,,,67.9,90.4,,12.5,Ghana,GHA,1722.77282833606,1912.47991339951,2012.28662641265,2195.32166016377,2186.65822682613,2195.45481659987,2445.18662529344,2229.89122647803,2383.90410483418,2405.79466378083,Ghana,Lower middle income
Greece,1047.6115870143,49.51583112447339,166.31870340981484,134.63096984455217,73.17599842549848,937.7931072691146,100.534977007951,23.38139826328794,2828.5983602593337,120.37602353657148,175.25976436376808,GRC,13.5,8.65,15.6,15.58,,99.0,100.0,5.0,1.1,,2.0,,18.0,92.1,92.0,13.35,41.14,65.76,7.4,4.7,16.89,1.62,0.5,,0.1,0.2,68.6,69.3,67.8,10.82,32.8,100.0,99.0,5.2,7.6,<0.1,,12.0,7.0,3.7,83.0,23.0,2.3,77,60.0,96.0,5.0,7.3,52,79.6,82.0,77.3,,,,41.1,24.0,,,Grèce,GRC,17980.7298238137,17919.2426377048,18631.9930129293,19873.4015238771,19335.3602002969,17886.733165236,20654.7001960815,20971.8349258283,23400.7278817691,24752.1068401681,Greece,High income
Grenada,744.5136183172747,108.24533048640166,109.57536291501675,154.73607353743876,69.81675306136144,656.8299889799704,76.27953493562633,22.557361242441257,2255.788648337231,111.4739522805936,201.7606725811084,GRD,,6.28,20.9,10.22,1.0,,84.2,8.0,5.0,,,,28.0,,,1.9,45.77,13.83,31.4,1.3,,,1.2,,0.1,1.7,63.2,64.3,62.1,6.52,,100.0,86.0,4.9,6.7,No data,,17.1,7.8,18.3,84.0,48.0,12.4,70,54.0,,48.0,6.4,635,72.8,75.2,70.5,0.29,1.0,,,,19.1,,Grenade,GRD,8694.12438005692,9221.23461079424,9751.42661155932,10083.021279225,10462.7929159533,8968.55890108484,9622.24050459345,10535.4588771454,11308.2874249451,11871.6117006031,Grenada,Upper middle income
Guatemala,637.4990448948909,47.09679544414513,129.50241332748942,153.9449922884787,72.62935262916079,779.47223087719,61.626105570297824,22.62803873131568,2205.055552957938,108.2485531503304,192.40802604463963,GTM,3.7,16.89,10.5,21.78,17.2,56.0,46.5,7.0,26.2,0.8,44.6,,21.0,,,2.68,22.73,12.81,57.6,4.9,,,2.0,,0.0,0.8,59.3,61.0,57.6,4.0,11.9,70.0,83.0,33.0,15.3,<0.1,0.22,14.6,1.7,21.4,77.0,93.0,10.0,59,37.0,87.0,94.0,12.6,729 890,68.7,71.9,65.6,1.49,48.0,,,,,,Guatemala,GTM,3893.50522093509,4060.13754974186,4324.99608157801,4352.94651790253,4511.99755157656,4477.61761796418,4912.62225721201,5358.70127494396,5758.30876298845,6150.02597767851,Guatemala,Upper middle income
Guinea,911.7591469639052,38.05702326250259,123.69350098522293,96.19779486272232,68.87367813414801,646.3668842077496,25.557545261354782,11.141149318471845,2213.981079032333,110.2179487636618,182.11640727259416,GIN,4.4,5.02,45.7,42.38,31.6,,1.0,21.0,8.5,6.4,26.6,21.0,37.0,,,0.03,4.21,2.1,127.6,4.8,1.5,0.03,3.3,37.7,6.1,1.0,53.4,53.5,53.3,0.18,,55.0,47.0,175.0,57.8,0.33,307.78,23.6,0.5,95.0,26.0,244.0,30.3,40,55.0,,494.0,37.4,8 401 212,61.3,62.5,59.9,5.65,,,,,,12.5,Guinée,GIN,747.356966759448,711.996509782316,833.598621691121,933.273615633705,1031.34146480732,1053.66097696415,1244.96550477914,1416.59612011764,1555.49375806861,1717.02318120779,Guinea,Lower middle income
Guinea-Bissau,771.691194615794,38.25075434927116,123.02642893036656,95.73069366232896,68.88633137112556,577.6483260920102,23.400059298462853,11.74393169211233,1994.848350887882,109.84168534955134,174.62894552686063,GNB,3.6,5.16,45.7,40.06,8.1,24.0,0.8,,8.6,7.8,28.3,20.0,,20.0,15.0,0.1,9.9,2.52,84.5,7.7,5.05,0.37,1.6,60.0,2.1,1.0,51.5,52.6,50.3,0.01,8.2,54.0,74.0,361.0,49.4,0.53,104.0,25.3,3.2,69.3,36.0,234.0,32.7,37,50.0,74.0,505.0,30.5,919 108,58.6,61.1,56.1,14.85,,,,,,,Guinée-Bissau,GNB,645.066837207039,679.665386626818,783.123186602022,808.531613218504,807.425524872835,836.26731423732,912.484104692847,873.437861875428,964.927554218909,962.983627901892,Guinea-Bissau,Low income
Guyana,729.41119799627,106.24387599563244,102.25234858687472,152.45180022813324,68.85685402948259,659.3738194546127,79.17582251409979,23.099133686404365,2223.718065272998,110.18539536880778,192.66781741267923,GUY,5.0,10.49,37.5,11.7,0.1,,100.0,10.0,13.9,6.5,7.1,83.0,31.0,33.4,44.0,0.68,39.27,13.87,64.9,24.8,,,1.3,46.6,0.4,0.1,56.8,58.7,55.1,0.58,11.1,98.0,98.0,64.0,8.6,0.73,42.66,25.4,5.3,25.7,99.0,96.0,15.6,76,37.0,95.0,75.0,15.2,206 893,66.1,69.3,63.0,2.91,40.0,,,,,,Guyana,GUY,5640.41560569466,5870.87823759835,6178.6650437298,6048.38697180418,6405.82443444562,6775.70939096303,9860.87014834386,17913.4928066879,20473.7002190617,29883.6341152001,Guyana,High income
Haiti,675.1927097188537,105.40666370880176,109.19146633352972,151.32041673494132,68.2377403908443,865.0822591203333,45.33795467682018,22.287046275176262,2333.2097429697587,109.46773751611865,181.6857484943396,HTI,3.9,4.11,45.9,9.78,41.5,,4.5,12.0,20.9,5.0,21.6,23.0,23.0,,,0.22,7.32,2.92,54.8,7.8,,,1.3,45.4,1.0,0.5,53.9,53.6,54.3,0.31,8.1,42.0,51.0,149.0,25.9,0.48,2.29,31.6,3.3,55.1,41.0,210.0,23.3,54,54.0,51.0,328.0,31.3,4 487 915,62.5,63.2,61.7,5.74,,,,,,,Haïti,HTI,1411.12684746796,1318.40268167953,1395.23945184461,1496.38048970156,1352.17204191532,1290.32538667383,1835.44394078496,1760.62635668777,1705.75808460999,2142.62330526788,Haiti,Lower middle income
Honduras,604.2062481215188,47.159745916393256,126.76094251712249,155.009288942657,73.01891505196872,624.8822890874618,53.35560180166024,21.338371527620627,2011.613043783194,109.23298151255142,196.64865930423952,HND,4.2,14.16,18.8,19.42,30.3,65.0,50.3,7.0,75.2,1.9,17.9,85.0,17.0,,53.0,7.1,7.35,4.89,97.1,3.0,,,2.5,79.0,0.0,0.5,60.0,60.5,59.6,,12.3,94.0,73.0,31.0,7.1,<0.1,0.27,17.8,3.1,15.5,74.0,113.0,8.8,64,54.0,73.0,47.0,18.5,2 208 913,69.0,70.5,67.4,3.41,61.0,,,,,,Honduras,HND,2271.20265980349,2307.34468351082,2413.0076562942,2464.64241531918,2502.32744328073,2307.61494319511,2735.14751503977,3003.28996826399,3227.45762509776,3426.43483328923,Honduras,Lower middle income
Hungary,537.1830024674423,24.759137928488467,125.78882688751348,99.68849308359724,68.79932435905825,520.7788003522276,54.79830849243769,50.88520509016895,1780.6541212469251,111.09003871354513,186.88298387244745,HUN,,9.91,24.1,14.83,,100.0,100.0,6.0,1.4,,,,19.0,72.2,88.0,7.43,56.65,34.56,16.7,16.5,12.31,0.91,0.2,,0.9,0.5,64.8,66.7,62.9,8.4,32.2,100.0,99.0,5.9,2.0,No data,,21.7,11.3,3.8,99.0,42.0,2.1,79,71.0,99.0,12.0,7.4,19,74.4,77.8,70.9,,75.0,,,,,,Hongrie,HUN,12782.9412577973,13215.8605277789,14736.1668157258,16605.0570511887,17012.8598553199,16386.9308821258,19030.628130329,18483.6366867035,22312.1790289763,23310.7512733957,Hungary,High income
Iceland,790.4000440657652,50.10083995831677,201.81568780569023,124.11333505894066,72.83968331509864,947.2195291131852,109.36038260084062,22.146302268812253,2617.574069260348,121.39071953463872,178.1875455390596,ISL,,16.54,14.7,6.2,,100.0,100.0,3.0,1.1,,,,21.0,1.6,,7.84,158.64,43.73,3.1,11.9,,,0.0,,0.2,0.0,71.4,71.3,71.4,11.04,9.4,97.0,92.0,3.2,2.4,<0.1,,8.5,8.2,2.6,89.0,8.0,1.3,≥80 ,78.0,92.0,3.0,2.4,0,82.6,83.9,81.3,,84.0,,2.8,9.8,35.0,,Islande,ISL,52951.6815110898,61987.9263620283,72010.1490316258,74452.1890731447,68452.23622306,59023.5663465778,69178.4046960961,75121.0152280628,79960.0961535662,82703.8579937471,Iceland,High income
India,546.9629021289462,32.39749187609857,94.11157600475524,68.4103839366579,59.5075472763067,647.263405490988,41.33189934221704,94.39558090598048,1889.754600199494,104.51493060615007,200.8588826313936,IND,3.7,4.46,53.7,53.03,360.6,,76.7,18.0,3.6,18.7,32.9,76.0,35.0,28.8,52.0,1.59,17.2,7.23,11.3,12.6,17.46,6.67,,74.3,0.2,0.1,58.1,58.3,58.0,8.56,24.3,89.0,91.0,195.0,36.4,<0.1,1.52,23.6,4.5,27.7,90.0,141.0,17.3,63,88.0,83.0,80.0,14.6,622 238 663,67.3,69.0,65.8,0.19,,,54.9,77.5,,,Inde,IND,1583.99815907985,1707.50892912243,1950.10468280866,1966.25455171679,2041.42863698585,1907.04251637669,2239.61384367482,2347.44829434623,2530.12031278204,2696.66389984463,India,Lower middle income
Indonesia,320.42537073689925,16.924224344343514,112.5047958783002,68.6749237589032,56.52540957767332,405.11162928092017,35.385121531086966,44.66481224152712,1363.7846140915997,106.08844668989472,197.4798800520516,IDN,2.6,8.03,26.7,19.93,266.2,30.0,90.6,9.0,4.1,8.4,22.6,79.0,22.0,,,1.03,32.4,5.24,36.1,1.2,1.97,0.35,0.3,77.0,1.3,0.2,60.7,61.5,59.9,1.97,38.2,97.0,83.0,387.0,15.8,<0.1,3.88,21.9,0.1,20.6,62.0,97.0,10.5,55,80.0,31.0,140.0,11.3,67 464 958,68.3,70.2,66.4,0.72,29.0,,35.2,69.7,,,Indonésie,IDN,3288.22269725538,3521.46943457574,3798.88326174526,3860.95353090726,4106.94856160358,3853.70288774146,4287.17313995098,4730.83484836107,4876.30774512252,4925.43048751861,Indonesia,Upper middle income
Iran,1177.2118076275556,81.87502591990423,135.5152947702461,147.3187911605241,51.74248150161532,757.6746484162634,62.81038261836154,47.555054047464864,2821.594813778524,104.439425092003,255.4519026245864,IRN,2.7,19.03,25.5,34.11,0.7,94.0,95.7,18.0,2.9,4.3,4.8,,31.0,26.4,,5.26,28.76,18.11,23.4,4.1,15.36,3.66,0.4,,0.1,0.6,64.0,64.0,64.0,3.36,13.3,99.0,99.0,11.0,2.9,<0.1,2.73,13.9,0.1,11.8,99.0,58.0,7.4,74,76.0,,16.0,20.6,5512,74.7,76.4,73.1,0.02,,,34.7,70.6,,,"Iran, République islamique d’",IRN,4952.73355532178,5477.03712389913,5753.11544659399,4631.78709016514,3831.27894763337,2988.78122414716,4334.79268631354,4405.09291519791,4465.63766853306,4771.40029026226,"Iran, Islamic Rep.",Upper middle income
Iraq,735.1352181733939,40.937445908788845,102.94817477465875,125.51123085452284,53.69335524006009,774.8400312251927,53.763320195764464,30.169344207901528,2225.1136823041693,110.32144459270656,197.79411713117904,IRQ,4.6,5.84,27.1,42.96,61.5,60.0,99.5,,12.6,3.0,9.4,97.0,26.0,41.8,53.0,5.02,26.48,10.22,70.0,3.0,19.57,4.18,1.6,53.8,0.3,0.2,61.0,62.0,60.0,6.19,19.2,96.0,91.0,21.0,4.4,No data,0.0,22.7,0.6,22.6,83.0,90.0,12.9,59,59.0,14.0,66.0,21.5,2 170 486,71.5,73.9,68.9,0.21,,,87.8,85.7,,,Iraq,IRQ,4440.14189252367,4334.42096404188,4759.2846435467,5646.68932074742,5671.8568632942,4295.18945121228,4868.49431080783,6520.73154560584,5965.31835077761,6073.61032342708,Iraq,Upper middle income
Ireland,1125.046246340472,79.36166591511683,187.0593960308268,108.07041397568491,69.5434385808861,678.0328691644037,131.60138943283812,19.50108984543875,2724.201003400002,119.81795548650815,206.16653862782704,IRL,11.2,22.33,14.0,8.68,,96.0,100.0,3.0,0.8,,2.2,,16.0,50.8,80.0,4.75,147.77,38.75,3.3,8.5,,,0.0,,0.0,0.3,70.0,70.2,69.8,11.05,19.3,100.0,89.0,4.6,2.7,<0.1,,9.6,10.5,3.8,,13.0,2.5,≥80 ,77.0,83.0,4.0,2.8,0,81.6,83.4,79.9,,84.0,,10.5,10.5,,,Irlande,IRL,64311.8234684057,64192.9418053178,72198.1076995377,80738.9628834696,81810.1926481407,86622.5067251295,103961.976350649,105234.511567597,103887.800388081,107316.337306921,Ireland,High income
Israel,637.8995459736922,59.53419201976535,142.02168468613257,134.75792586930723,73.07603139678882,926.7401712514696,97.46822599729698,26.68376233179052,2406.871525846425,120.89116537580458,187.79882094437824,ISR,,13.01,14.6,19.65,,99.0,100.0,6.0,1.0,,,,,95.0,96.0,8.97,58.99,37.97,6.2,4.4,12.81,2.61,0.0,,0.1,0.0,70.8,70.1,72.1,8.64,20.4,100.0,98.0,2.8,2.0,<0.1,,7.6,3.1,3.4,92.0,15.0,1.7,≥80 ,86.0,94.0,2.0,4.2,0,81.7,82.1,82.4,,60.0,,,,,,Israël,ISR,36213.1041481958,37671.5389138798,41138.470964272,42362.6652754196,44250.6313628073,44575.5719045492,52270.9040241956,54949.621556429,52003.7200729997,54176.6844383302,Israel,High income
Italy,892.9982325276077,50.57944608480457,160.11010038482837,116.1468593249146,80.53030967037823,414.8284548935922,101.30128937847311,16.977764218733405,2111.011136467887,111.95653842360322,165.58214156095093,ITA,,11.85,16.4,14.73,,93.0,100.0,4.0,0.6,,,,16.0,70.7,79.0,8.82,67.55,41.91,2.8,7.0,,,0.0,,0.3,0.3,70.6,71.1,70.0,13.42,22.4,99.0,95.0,4.4,3.0,<0.1,,9.1,8.3,2.8,85.0,15.0,1.6,≥80 ,69.0,92.0,6.0,5.0,223,82.2,84.3,80.0,,46.0,,30.6,26.5,26.6,,Italie,ITA,30639.8829751432,31391.5692898108,32844.115660604,34904.1081923834,33812.788724868,32091.4866621366,36852.5425414951,35653.9042103495,39065.4244365633,40226.0472416173,Italy,High income
Jamaica,629.578066027643,106.73334813585018,112.72583244674937,157.1578541454846,69.36023222652862,756.0391790027799,67.53181898564901,20.91343986183557,2239.650842272337,111.29030788870168,208.32076355111565,JAM,5.1,18.96,21.5,15.79,0.8,,93.0,7.0,51.9,3.2,6.9,,24.0,,,0.93,16.17,4.6,34.8,1.7,,,0.0,78.7,0.6,0.1,61.7,63.0,60.5,4.83,9.7,100.0,98.0,3.2,2.3,0.42,,20.2,3.9,19.3,89.0,36.0,14.5,74,69.0,,130.0,17.8,8182,70.1,72.8,67.6,2.3,8.0,,,,,,Jamaïque,JAM,5062.8955502426,5009.79448724295,5259.31332766957,5578.10347525832,5607.24299266608,4879.44025773374,5165.33782130331,6022.15339791763,6839.72502408181,7019.74634780454,Jamaica,Upper middle income
Japan,371.339905864028,87.62951906287255,356.5095809278311,89.48537483419503,70.97367829965535,597.2809849230582,84.02760073959429,13.123670280531,2050.637728893783,112.4007713859908,267.8666425760269,JPN,2.0,23.42,18.7,11.1,,99.0,100.0,4.0,0.2,,5.2,,20.0,98.6,99.0,8.16,129.78,26.49,1.7,17.4,11.1,2.0,,,1.0,0.2,73.4,74.8,71.9,20.26,19.2,100.0,98.0,9.3,8.4,No data,,8.0,6.3,2.4,94.0,12.0,0.8,≥80 ,99.0,97.0,3.0,2.7,7,84.5,87.2,81.7,,35.0,,33.9,20.4,,,Japon,JPN,34960.6393843385,39375.4731620781,38834.0529341227,39751.1330982711,40415.9567649547,40028.7341726762,40094.5599795288,34065.6438962526,33836.1756271617,32475.8924992191,Japan,High income
Jordan,583.8662233283809,47.95081755475764,132.76545891689196,141.04341454555004,53.704224609243326,844.2794377103843,47.67098885644576,29.034068690512065,2209.5417607979684,113.60411945125831,215.62300713454576,JOR,10.6,7.64,33.0,25.76,327.7,86.0,99.4,13.0,2.3,2.3,7.7,,24.0,77.4,82.0,7.94,33.33,28.51,17.0,0.6,6.36,1.25,,54.2,0.6,0.3,65.1,64.5,65.6,20.3,35.6,100.0,96.0,3.4,1.9,<0.01,,11.6,0.3,13.2,89.0,39.0,7.6,65,73.0,,31.0,13.6,89,75.6,77.0,74.6,5.42,,,76.3,57.2,,,Jordanie,JOR,4042.75678097555,3986.71677010853,4065.61628749384,4145.43989673265,4170.1144003465,4022.0401356135,4183.49998326866,4332.25159897931,4466.08314208575,4618.09592498567,Jordan,Lower middle income
Kazakhstan,322.11931490012694,24.68536578390887,119.48714283567251,102.27050221445307,68.94287077371395,516.6363319536277,50.88203447505999,57.55385005657909,1560.5376724677783,110.50413149274412,187.4561279818912,KAZ,8.7,10.6,30.5,35.44,0.3,,94.2,6.0,4.4,3.1,4.4,,16.0,30.3,,2.13,64.9,37.54,17.2,14.6,3.72,0.17,0.0,73.1,0.2,1.4,61.6,63.8,59.2,3.21,22.2,100.0,99.0,70.0,3.2,0.12,,21.2,5.4,9.6,99.0,82.0,4.3,≥80 ,73.0,98.0,10.0,12.2,0,70.3,73.9,66.4,0.45,,,,,,,Kazakhstan,KAZ,10196.1226255982,7475.56688689424,8943.08416791984,9472.48527327758,9457.12614657136,8781.50797787648,9983.60103576902,11255.3396437881,12879.4275257974,14005.3487362345,Kazakhstan,Upper middle income
Kenya,419.4382023371929,52.86628744847847,147.75084196214684,97.221356302932,76.90617011074048,669.5967976638057,29.06457106232741,16.420594051986868,1799.8239646202396,104.51702962740754,186.0421140532221,KEN,4.3,8.65,32.2,12.33,153.6,,31.6,23.0,5.8,4.5,17.9,38.0,38.0,11.2,31.0,0.25,22.73,2.89,45.8,4.6,5.19,1.4,0.6,79.3,0.4,1.5,58.2,59.2,57.3,0.21,10.7,89.0,93.0,223.0,29.0,0.31,59.53,18.0,2.5,39.9,76.0,133.0,21.5,53,57.0,91.0,379.0,28.2,9 778 105,66.8,69.2,64.4,3.75,33.0,,21.4,63.6,,,Kenya,KEN,1489.11959777284,1554.12610314423,1667.48447230835,1836.45275528993,1960.40808854893,1927.66459027849,2061.35622089594,2109.56288513137,1952.30457929636,2206.1349785176,Kenya,Lower middle income
Kiribati,497.76375301080816,37.28441993285547,110.91160418939886,79.17490903275738,57.33434712207237,688.7029191633031,23.174480824617515,30.10600312809567,1821.2128321026485,110.16747410420706,186.59292159453204,KIR,2.1,9.71,26.9,7.98,5.8,14.0,16.4,25.0,4.5,3.5,14.7,56.0,53.0,32.9,25.0,0.68,36.28,,50.6,17.5,,,1.8,53.1,1.6,1.7,53.6,55.5,51.8,0.25,39.7,92.0,90.0,533.0,37.4,No data,,44.1,1.0,55.1,47.0,248.0,22.4,48,42.0,91.0,80.0,6.2,128 779,60.9,64.0,57.8,43.62,54.0,,,,,,Kiribati,KIR,1639.85274740652,1742.66799324117,1853.05122713319,1912.73809378187,1750.9977188915,1751.7823197053,2222.04829512346,2069.76720110559,2177.70114080416,2288.63458265531,Kiribati,Lower middle income
